game,white,result,score,running_wins,running_draws,running_losses,running_elo
856,Base-41b4968,1/2-1/2,0.5,309,249,299,4.1
860,Base-41b4968,1-0,0.0,309,249,300,3.6
861,New-8ad2008,1-0,1.0,310,249,300,4.0
859,New-8ad2008,1/2-1/2,0.5,310,250,300,4.0
858,Base-41b4968,0-1,1.0,311,250,300,4.4
862,Base-41b4968,1-0,0.0,311,250,301,4.0
864,Base-41b4968,1-0,0.0,311,250,302,3.6
863,New-8ad2008,0-1,0.0,311,250,303,3.2
866,Base-41b4968,1-0,0.0,311,250,304,2.8
868,Base-41b4968,1-0,0.0,311,250,305,2.4
867,New-8ad2008,1/2-1/2,0.5,311,251,305,2.4
865,New-8ad2008,1/2-1/2,0.5,311,252,305,2.4
870,Base-41b4968,1-0,0.0,311,252,306,2.0
871,New-8ad2008,1/2-1/2,0.5,311,253,306,2.0
869,New-8ad2008,1/2-1/2,0.5,311,254,306,2.0
872,Base-41b4968,0-1,1.0,312,254,306,2.4
873,New-8ad2008,1-0,1.0,313,254,306,2.8
878,Base-41b4968,1/2-1/2,0.5,313,255,306,2.8
876,Base-41b4968,1/2-1/2,0.5,313,256,306,2.8
874,Base-41b4968,1-0,0.0,313,256,307,2.4
875,New-8ad2008,1-0,1.0,314,256,307,2.8
877,New-8ad2008,1-0,1.0,315,256,307,3.2
880,Base-41b4968,0-1,1.0,316,256,307,3.6
879,New-8ad2008,1-0,1.0,317,256,307,3.9
881,New-8ad2008,1-0,1.0,318,256,307,4.3
884,Base-41b4968,1-0,0.0,318,256,308,3.9
883,New-8ad2008,1-0,1.0,319,256,308,4.3
882,Base-41b4968,1/2-1/2,0.5,319,257,308,4.3
886,Base-41b4968,1-0,0.0,319,257,309,3.9
885,New-8ad2008,1/2-1/2,0.5,319,258,309,3.9
888,Base-41b4968,1-0,0.0,319,258,310,3.5
889,New-8ad2008,1/2-1/2,0.5,319,259,310,3.5
887,New-8ad2008,1/2-1/2,0.5,319,260,310,3.5
891,New-8ad2008,1-0,1.0,320,260,310,3.9
890,Base-41b4968,0-1,1.0,321,260,310,4.3
892,Base-41b4968,1-0,0.0,321,260,311,3.9
896,Base-41b4968,0-1,1.0,322,260,311,4.3
893,New-8ad2008,1-0,1.0,323,260,311,4.7
894,Base-41b4968,0-1,1.0,324,260,311,5.0
895,New-8ad2008,1-0,1.0,325,260,311,5.4
897,New-8ad2008,1/2-1/2,0.5,325,261,311,5.4
898,Base-41b4968,0-1,1.0,326,261,311,5.8
899,New-8ad2008,1/2-1/2,0.5,326,262,311,5.8
903,New-8ad2008,1/2-1/2,0.5,326,263,311,5.8
901,New-8ad2008,1/2-1/2,0.5,326,264,311,5.8
905,New-8ad2008,1-0,1.0,327,264,311,6.2
904,Base-41b4968,1/2-1/2,0.5,327,265,311,6.2
902,Base-41b4968,1/2-1/2,0.5,327,266,311,6.1
909,New-8ad2008,1/2-1/2,0.5,327,267,311,6.1
900,Base-41b4968,1/2-1/2,0.5,327,268,311,6.1
907,New-8ad2008,1/2-1/2,0.5,327,269,311,6.1
906,Base-41b4968,0-1,1.0,328,269,311,6.5
908,Base-41b4968,0-1,1.0,329,269,311,6.9
910,Base-41b4968,0-1,1.0,330,269,311,7.3
911,New-8ad2008,1/2-1/2,0.5,330,270,311,7.2
913,New-8ad2008,0-1,0.0,330,270,312,6.9
914,Base-41b4968,1-0,0.0,330,270,313,6.5
917,New-8ad2008,1/2-1/2,0.5,330,271,313,6.5
912,Base-41b4968,0-1,1.0,331,271,313,6.8
915,New-8ad2008,0-1,0.0,331,271,314,6.4
918,Base-41b4968,1/2-1/2,0.5,331,272,314,6.4
919,New-8ad2008,0-1,0.0,331,272,315,6.1
920,Base-41b4968,1/2-1/2,0.5,331,273,315,6.0
916,Base-41b4968,1/2-1/2,0.5,331,274,315,6.0
922,Base-41b4968,1/2-1/2,0.5,331,275,315,6.0
925,New-8ad2008,1-0,1.0,332,275,315,6.4
923,New-8ad2008,0-1,0.0,332,275,316,6.0
921,New-8ad2008,0-1,0.0,332,275,317,5.6
924,Base-41b4968,1-0,0.0,332,275,318,5.3
931,New-8ad2008,1/2-1/2,0.5,332,276,318,5.3
930,Base-41b4968,0-1,1.0,333,276,318,5.6
928,Base-41b4968,0-1,1.0,334,276,318,6.0
926,Base-41b4968,1-0,0.0,334,276,319,5.6
927,New-8ad2008,0-1,0.0,334,276,320,5.2
929,New-8ad2008,0-1,0.0,334,276,321,4.9
932,Base-41b4968,1/2-1/2,0.5,334,277,321,4.8
934,Base-41b4968,1/2-1/2,0.5,334,278,321,4.8
935,New-8ad2008,1-0,1.0,335,278,321,5.2
933,New-8ad2008,0-1,0.0,335,278,322,4.8
939,New-8ad2008,0-1,0.0,335,278,323,4.5
936,Base-41b4968,0-1,1.0,336,278,323,4.8
940,Base-41b4968,0-1,1.0,337,278,323,5.2
937,New-8ad2008,1-0,1.0,338,278,323,5.6
941,New-8ad2008,1-0,1.0,339,278,323,5.9
942,Base-41b4968,1-0,0.0,339,278,324,5.5
938,Base-41b4968,1/2-1/2,0.5,339,279,324,5.5
943,New-8ad2008,1/2-1/2,0.5,339,280,324,5.5
944,Base-41b4968,1/2-1/2,0.5,339,281,324,5.5
945,New-8ad2008,1/2-1/2,0.5,339,282,324,5.5
947,New-8ad2008,1/2-1/2,0.5,339,283,324,5.5
946,Base-41b4968,0-1,1.0,340,283,324,5.9
948,Base-41b4968,0-1,1.0,341,283,324,6.2
950,Base-41b4968,1-0,0.0,341,283,325,5.9
952,Base-41b4968,0-1,1.0,342,283,325,6.2
951,New-8ad2008,1/2-1/2,0.5,342,284,325,6.2
953,New-8ad2008,0-1,0.0,342,284,326,5.8
954,Base-41b4968,1-0,0.0,342,284,327,5.5
958,Base-41b4968,0-1,1.0,343,284,327,5.8
949,New-8ad2008,0-1,0.0,343,284,328,5.5
957,New-8ad2008,0-1,0.0,343,284,329,5.1
955,New-8ad2008,1-0,1.0,344,284,329,5.4
960,Base-41b4968,1/2-1/2,0.5,344,285,329,5.4
956,Base-41b4968,1/2-1/2,0.5,344,286,329,5.4
962,Base-41b4968,1/2-1/2,0.5,344,287,329,5.4
959,New-8ad2008,1/2-1/2,0.5,344,288,329,5.4
965,New-8ad2008,1-0,1.0,345,288,329,5.8
961,New-8ad2008,1-0,1.0,346,288,329,6.1
966,Base-41b4968,1-0,0.0,346,288,330,5.8
964,Base-41b4968,0-1,1.0,347,288,330,6.1
